sentence id,sentence,PLL score,nr. of tokens
tensor(459),The negotiator was saved by the captive.,-47.6126594543457,8
tensor(460),The detective found the assailant.,-34.940345764160156,6
tensor(461),The assailant found the detective.,-38.8400764465332,6
tensor(462),The assailant was found by the detective.,-37.336971282958984,8
tensor(463),The detective was found by the assailant.,-39.65161895751953,8
tensor(464),The sleuth located the attacker.,-37.06412124633789,7
tensor(465),The attacker located the sleuth.,-45.995487213134766,7
tensor(466),The attacker was located by the sleuth.,-42.369754791259766,9
tensor(467),The sleuth was located by the attacker.,-44.31430435180664,9
tensor(468),The artisan trained the apprentice.,-37.53346252441406,6
tensor(469),The apprentice trained the artisan.,-38.260765075683594,6
tensor(470),The apprentice was trained by the artisan.,-38.94471740722656,8
tensor(471),The artisan was trained by the apprentice.,-42.57067108154297,8
tensor(472),The craftsman taught the trainee.,-42.880855560302734,8
tensor(473),The trainee taught the craftsman.,-40.42271423339844,8
tensor(474),The trainee was taught by the craftsman.,-41.92341613769531,10
tensor(475),The craftsman was taught by the trainee.,-43.45205307006836,10
tensor(476),The biker defied the trainer.,-43.47114181518555,7
tensor(477),The trainer defied the biker.,-46.146888732910156,7
tensor(478),The trainer was defied by the biker.,-45.81724166870117,9
tensor(479),The biker was defied by the trainer.,-48.283199310302734,9
tensor(480),The cyclist disobeyed the coach.,-40.14513397216797,7
tensor(481),The coach disobeyed the cyclist.,-42.50889587402344,7
tensor(482),The coach was disobeyed by the cyclist.,-44.70759963989258,9
tensor(483),The cyclist was disobeyed by the coach.,-43.83613586425781,9
tensor(484),The speaker engrossed the audience.,-36.03178787231445,8
tensor(485),The audience engrossed the speaker.,-38.090492248535156,8
tensor(486),The audience was engrossed by the speaker.,-33.80820083618164,10
tensor(487),The speaker was engrossed by the audience.,-38.11674499511719,10
tensor(488),The genius shocked the cousin.,-45.48810577392578,6
tensor(489),The cousin shocked the genius.,-44.54307556152344,6
tensor(490),The cousin was shocked by the genius.,-42.63483428955078,8
tensor(491),The genius was shocked by the cousin.,-45.58736801147461,8
tensor(492),The prodigy surprised the relative.,-49.261993408203125,7
tensor(493),The relative surprised the prodigy.,-41.19996643066406,7
tensor(494),The relative was surprised by the prodigy.,-44.171485900878906,9
tensor(495),The prodigy was surprised by the relative.,-47.40134048461914,9
tensor(496),The smuggler bribed the bureaucrat.,-40.48929214477539,9
tensor(497),The bureaucrat bribed the smuggler.,-41.77975082397461,9
tensor(498),The bureaucrat was bribed by the smuggler.,-42.79058074951172,11
tensor(499),The smuggler was bribed by the bureaucrat.,-44.889495849609375,11
tensor(500),The amateur irked the maestro.,-45.46991729736328,8
tensor(501),The maestro irked the amateur.,-48.41240310668945,8
tensor(502),The maestro was irked by the amateur.,-45.786346435546875,10
tensor(503),The amateur was irked by the maestro.,-50.64244079589844,10
tensor(504),The novice irritated the virtuoso.,-43.686676025390625,8
tensor(505),The virtuoso irritated the novice.,-45.3388786315918,8
tensor(506),The virtuoso was irritated by the novice.,-47.20219039916992,10
tensor(507),The novice was irritated by the virtuoso.,-46.35968017578125,10
tensor(508),The lawyer questioned the witness.,-33.085487365722656,6
tensor(509),The witness questioned the lawyer.,-33.194644927978516,6
tensor(510),The witness was questioned by the lawyer.,-35.2077522277832,8
tensor(511),The lawyer was questioned by the witness.,-38.1334228515625,8
tensor(512),The attorney interrogated the bystander.,-42.145050048828125,7
tensor(513),The bystander interrogated the attorney.,-46.00074768066406,7
tensor(514),The bystander was interrogated by the attorney.,-44.401397705078125,9
tensor(515),The attorney was interrogated by the bystander.,-46.45357131958008,9
tensor(516),The singer disappointed the enthusiast.,-43.883758544921875,6
tensor(517),The enthusiast disappointed the singer.,-42.472389221191406,6
tensor(518),The enthusiast was disappointed by the singer.,-44.053367614746094,8
tensor(519),The singer was disappointed by the enthusiast.,-45.26145935058594,8
tensor(520),The vocalist disillusioned the connoisseur.,-51.36176681518555,11
tensor(521),The connoisseur disillusioned the vocalist.,-54.973609924316406,11
tensor(522),The connoisseur was disillusioned by the vocalist.,-53.42955017089844,13
tensor(523),The vocalist was disillusioned by the connoisseur.,-51.15410614013672,13
tensor(524),The chauffeur drove the diplomat.,-38.68705749511719,8
tensor(525),The diplomat drove the chauffeur.,-37.43047332763672,8
tensor(526),The diplomat was driven by the chauffeur.,-44.18437576293945,10
tensor(527),The chauffeur was driven by the diplomat.,-41.35432052612305,10
tensor(528),The driver transported the ambassador.,-38.55500030517578,6
tensor(529),The ambassador transported the driver.,-41.36037826538086,6
tensor(530),The ambassador was transported by the driver.,-43.902103424072266,8
tensor(531),The driver was transported by the ambassador.,-44.724056243896484,8
tensor(532),The guard apprehended the prisoner.,-35.69456481933594,6
tensor(533),The prisoner apprehended the guard.,-41.60425567626953,6
tensor(534),The prisoner was apprehended by the guard.,-38.47943115234375,8
tensor(535),The guard was apprehended by the prisoner.,-39.75518035888672,8
tensor(536),The warden caught the inmate.,-36.05535125732422,7
tensor(537),The inmate caught the warden.,-37.805355072021484,7
tensor(538),The inmate was caught by the warden.,-37.86532974243164,9
tensor(539),The warden was caught by the inmate.,-40.59892272949219,9
tensor(540),The tailor costumed the dancer.,-44.08876419067383,7
tensor(541),The dancer costumed the tailor.,-47.24215316772461,7
tensor(542),The dancer was costumed by the tailor.,-46.37109375,9
tensor(543),The tailor was costumed by the dancer.,-46.240234375,9
tensor(544),The dressmaker attired the ballerina.,-48.07196807861328,10
tensor(545),The ballerina attired the dressmaker.,-51.643150329589844,10
tensor(546),The ballerina was attired by the dressmaker.,-53.10779571533203,12
tensor(547),The dressmaker was attired by the ballerina.,-51.844886779785156,12
tensor(548),The principal scolded the child.,-35.99924087524414,7
tensor(549),The child scolded the principal.,-36.15227508544922,7
tensor(550),The child was scolded by the principal.,-34.56155014038086,9
tensor(551),The principal was scolded by the child.,-38.164512634277344,9
tensor(552),The headmaster reprimanded the kid.,-35.405303955078125,8
tensor(553),The kid reprimanded the headmaster.,-43.03325271606445,8
tensor(554),The kid was reprimanded by the headmaster.,-36.70599365234375,10
tensor(555),The headmaster was reprimanded by the kid.,-40.2506103515625,10
tensor(556),The lord named the heir.,-34.035884857177734,6
tensor(557),The heir named the lord.,-39.4650993347168,6
tensor(558),The heir was named by the lord.,-42.54984664916992,8
tensor(559),The lord was named by the heir.,-41.1136474609375,8
tensor(560),The baron chose the successor.,-38.841922760009766,7
tensor(561),The successor chose the baron.,-45.7540283203125,7
tensor(562),The successor was chosen by the baron.,-43.62335205078125,9
tensor(563),The baron was chosen by the successor.,-43.00887680053711,9
tensor(564),The cop restrained the rioter.,-41.08610916137695,7
tensor(565),The rioter restrained the cop.,-41.458797454833984,7
tensor(566),The rioter was restrained by the cop.,-42.15852737426758,9
tensor(567),The cop was restrained by the rioter.,-44.84723663330078,9
tensor(568),The policeman subdued the rabble-rouser.,-41.64813232421875,10
tensor(569),The rabble-rouser subdued the policeman.,-45.32374572753906,10
tensor(570),The rabble-rouser was subdued by the policeman.,-43.392433166503906,12
tensor(571),The policeman was subdued by the rabble-rouser.,-43.89070129394531,12
tensor(572),The dad coddled the baby.,-38.1944694519043,8
tensor(573),The baby coddled the dad.,-40.189064025878906,8
tensor(574),The baby was coddled by the dad.,-37.95298385620117,10
tensor(575),The dad was coddled by the baby.,-42.73723220825195,10
tensor(576),The father pampered the infant.,-40.32714080810547,8
tensor(577),The infant pampered the father.,-39.5632438659668,8
tensor(578),The infant was pampered by the father.,-36.67323684692383,10
tensor(579),The father was pampered by the infant.,-43.87261199951172,10
tensor(580),The king exiled the rebel.,-39.121856689453125,6
tensor(581),The rebel exiled the king.,-39.5963020324707,6
tensor(582),The rebel was exiled by the king.,-43.431339263916016,8
tensor(583),The king was exiled by the rebel.,-40.76186752319336,8
tensor(584),The monarch banished the insurgent.,-42.97593688964844,6
tensor(585),The insurgent banished the monarch.,-43.19231033325195,6
tensor(586),The insurgent was banished by the monarch.,-45.14569091796875,8
tensor(587),The monarch was banished by the insurgent.,-45.85092544555664,8
tensor(588),The thief robbed the manufacturer.,-39.34629440307617,6
tensor(589),The manufacturer robbed the thief.,-37.54658126831055,6
tensor(590),The manufacturer was robbed by the thief.,-37.18460464477539,8
tensor(591),The thief was robbed by the manufacturer.,-43.81389617919922,8
tensor(592),The robber burgled the industrialist.,-49.947879791259766,8
tensor(593),The industrialist burgled the robber.,-48.538848876953125,8
tensor(594),The industrialist was burgled by the robber.,-48.71303939819336,10
tensor(595),The robber was burgled by the industrialist.,-53.69009780883789,10
tensor(596),The pessimist discouraged the contestant.,-47.115455627441406,7
tensor(597),The contestant discouraged the pessimist.,-47.27892303466797,7
tensor(598),The contestant was discouraged by the pessimist.,-47.83184051513672,9
tensor(599),The pessimist was discouraged by the contestant.,-50.01302719116211,9
tensor(600),The cynic dissuaded the participant.,-44.495445251464844,8
tensor(601),The participant dissuaded the cynic.,-46.880615234375,8
tensor(602),The participant was dissuaded by the cynic.,-48.5662727355957,10
tensor(603),The cynic was dissuaded by the participant.,-51.0732307434082,10
tensor(604),The loudmouth tormented the loner.,-49.272491455078125,9
tensor(605),The loner tormented the loudmouth.,-44.49727249145508,9
tensor(606),The loner was tormented by the loudmouth.,-49.36463165283203,11
tensor(607),The loudmouth was tormented by the loner.,-50.81161880493164,11
tensor(608),The windbag taunted the recluse.,-47.64707946777344,9
tensor(609),The recluse taunted the windbag.,-46.49660873413086,9
tensor(610),The recluse was taunted by the windbag.,-50.38840103149414,11
tensor(611),The windbag was taunted by the recluse.,-51.831146240234375,11
tensor(612),The imitator fooled the investigator.,-42.982566833496094,8
tensor(613),The investigator fooled the imitator.,-44.76142883300781,8
tensor(614),The investigator was fooled by the imitator.,-44.17420196533203,10
tensor(615),The imitator was fooled by the investigator.,-44.59202194213867,10
tensor(616),The impersonator conned the inspector.,-43.639217376708984,8
tensor(617),The inspector conned the impersonator.,-46.49974822998047,8
tensor(618),The inspector was conned by the impersonator.,-47.20433044433594,10
tensor(619),The impersonator was conned by the inspector.,-47.10586166381836,10
tensor(620),The boss fired the worker.,-34.833106994628906,6
tensor(621),The worker fired the boss.,-35.653411865234375,6
tensor(622),The worker was fired by the boss.,-34.28312683105469,8
tensor(623),The boss was fired by the worker.,-39.05278396606445,8
tensor(624),The pyromaniac unnerved the shopkeeper.,-46.60675811767578,11
tensor(625),The shopkeeper unnerved the pyromaniac.,-48.27119064331055,11
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-47.772010803222656,13
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-47.355079650878906,13
tensor(628),The arsonist alarmed the vendor.,-43.73292922973633,7
tensor(629),The vendor alarmed the arsonist.,-45.06217956542969,7
tensor(630),The vendor was alarmed by the arsonist.,-43.87272644042969,9
tensor(631),The arsonist was alarmed by the vendor.,-48.51752471923828,9
tensor(632),The professional supported the beginner.,-46.46367263793945,6
tensor(633),The beginner supported the professional.,-46.780792236328125,6
tensor(634),The beginner was supported by the professional.,-42.886356353759766,8
tensor(635),The professional was supported by the beginner.,-49.34072494506836,8
tensor(636),The master encouraged the rookie.,-38.44847106933594,6
tensor(637),The rookie encouraged the master.,-40.726016998291016,6
tensor(638),The rookie was encouraged by the master.,-39.46977996826172,8
tensor(639),The master was encouraged by the rookie.,-41.182376861572266,8
tensor(640),The magician hypnotized the crowd.,-33.857505798339844,7
tensor(641),The crowd hypnotized the magician.,-40.13003158569336,7
tensor(642),The crowd was hypnotized by the magician.,-36.582061767578125,9
tensor(643),The magician was hypnotized by the crowd.,-35.988525390625,9
tensor(644),The businessman employed the expert.,-39.619808197021484,6
tensor(645),The expert employed the businessman.,-43.36006546020508,6
tensor(646),The expert was employed by the businessman.,-39.57844543457031,8
tensor(647),The businessman was employed by the expert.,-43.18708419799805,8
tensor(648),The entrepreneur hired the specialist.,-38.35404586791992,6
tensor(649),The specialist hired the entrepreneur.,-41.889007568359375,6
tensor(650),The specialist was hired by the entrepreneur.,-41.64815139770508,8
tensor(651),The entrepreneur was hired by the specialist.,-44.04829788208008,8
tensor(652),The terrorist petrified the first lady.,-41.43120574951172,8
tensor(653),The first lady petrified the terrorist.,-43.517372131347656,8
tensor(654),The first lady was petrified by the terrorist.,-44.945472717285156,10
tensor(655),The terrorist was petrified by the first lady.,-49.13247299194336,10
tensor(656),The hijacker terrified the president's wife.,-44.177059173583984,9
tensor(657),The president's wife terrified the hijacker.,-50.7343864440918,9
tensor(658),The president's wife was terrified by the hijacker.,-47.723106384277344,11
tensor(659),The hijacker was terrified by the president's wife.,-48.380943298339844,11
tensor(660),The judge praised the gold medalist.,-38.303401947021484,8
tensor(661),The gold medalist praised the judge.,-38.91322326660156,8
tensor(662),The gold medalist was praised by the judge.,-39.34194564819336,10
tensor(663),The judge was praised by the gold medalist.,-41.88593673706055,10
tensor(664),The panelist congratulated the winner.,-35.92811965942383,7
tensor(665),The winner congratulated the panelist.,-40.112056732177734,7
tensor(666),The winner was congratulated by the panelist.,-42.71205139160156,9
tensor(667),The panelist was congratulated by the winner.,-40.14958190917969,9
tensor(668),The liar emulated the victor.,-41.17179870605469,8
tensor(669),The victor emulated the liar.,-42.73019790649414,8
tensor(670),The victor was emulated by the liar.,-46.200531005859375,10
tensor(671),The liar was emulated by the victor.,-42.50835418701172,10
tensor(672),The deceiver imitated the conqueror.,-43.1447868347168,9
tensor(673),The conqueror imitated the deceiver.,-40.34724044799805,9
tensor(674),The conqueror was imitated by the deceiver.,-41.83234405517578,11
tensor(675),The deceiver was imitated by the conqueror.,-43.364585876464844,11
tensor(676),The environmentalist cautioned the tobacconist.,-53.715057373046875,10
tensor(677),The tobacconist cautioned the environmentalist.,-50.723087310791016,10
tensor(678),The tobacconist was cautioned by the environmentalist.,-52.09580612182617,12
tensor(679),The environmentalist was cautioned by the tobacconist.,-50.492149353027344,12
tensor(680),The alcoholic hassled the guest.,-42.54766845703125,8
tensor(681),The guest hassled the alcoholic.,-46.838722229003906,8
tensor(682),The guest was hassled by the alcoholic.,-48.732418060302734,10
tensor(683),The alcoholic was hassled by the guest.,-46.25170135498047,10
tensor(684),The drunk bothered the visitor.,-39.258670806884766,6
tensor(685),The visitor bothered the drunk.,-41.509483337402344,6
tensor(686),The visitor was bothered by the drunk.,-44.91081237792969,8
tensor(687),The drunk was bothered by the visitor.,-43.419219970703125,8
tensor(688),The commentator vexed the athlete.,-45.36347579956055,7
tensor(689),The athlete vexed the commentator.,-44.33900451660156,7
tensor(690),The athlete was vexed by the commentator.,-46.68935012817383,9
tensor(691),The commentator was vexed by the athlete.,-47.78951644897461,9
tensor(692),The sportscaster peeved the jock.,-48.87828826904297,10
tensor(693),The jock peeved the sportscaster.,-48.99825668334961,10
tensor(694),The jock was peeved by the sportscaster.,-50.22278594970703,12
tensor(695),The sportscaster was peeved by the jock.,-50.823116302490234,12
tensor(696),The preacher hugged the churchgoer.,-42.79701614379883,8
tensor(697),The churchgoer hugged the preacher.,-39.709716796875,8
tensor(698),The churchgoer was hugged by the preacher.,-44.84764862060547,10
tensor(699),The preacher was hugged by the churchgoer.,-47.0004768371582,10
tensor(700),The pastor embraced the parishioner.,-41.464664459228516,8
tensor(701),The parishioner embraced the pastor.,-38.268802642822266,8
tensor(702),The parishioner was embraced by the pastor.,-42.5545768737793,10
tensor(703),The pastor was embraced by the parishioner.,-44.45858383178711,10
tensor(704),The maniac mocked the clown.,-40.50033187866211,6
tensor(705),The clown mocked the maniac.,-41.12239074707031,6
tensor(706),The clown was mocked by the maniac.,-43.63240432739258,8
tensor(707),The maniac was mocked by the clown.,-43.921260833740234,8
tensor(708),The lunatic ridiculed the jester.,-48.215301513671875,8
tensor(709),The jester ridiculed the lunatic.,-42.64973449707031,8
tensor(710),The jester was ridiculed by the lunatic.,-44.43125915527344,10
tensor(711),The lunatic was ridiculed by the jester.,-46.965003967285156,10
tensor(712),The archivist contacted the inventor.,-38.839908599853516,7
tensor(713),The inventor contacted the archivist.,-41.091400146484375,7
tensor(714),The inventor was contacted by the archivist.,-40.846702575683594,9
tensor(715),The archivist was contacted by the inventor.,-40.319183349609375,9
tensor(716),The historian approached the innovator.,-42.03712844848633,7
tensor(717),The innovator approached the historian.,-41.32863235473633,7
tensor(718),The innovator was approached by the historian.,-42.92563247680664,9
tensor(719),The historian was approached by the innovator.,-42.12919616699219,9
tensor(720),The janitor called the landscaper.,-39.12004852294922,8
tensor(721),The landscaper called the janitor.,-39.350303649902344,8
tensor(722),The landscaper was called by the janitor.,-43.83333969116211,10
tensor(723),The janitor was called by the landscaper.,-42.61042404174805,10
tensor(724),The custodian phoned the gardener.,-40.52066421508789,9
tensor(725),The gardener phoned the custodian.,-42.54452896118164,9
tensor(726),The gardener was phoned by the custodian.,-45.98884201049805,11
tensor(727),The custodian was phoned by the gardener.,-44.30784225463867,11
tensor(728),The drummer annoyed the weatherman.,-40.656620025634766,7
tensor(729),The weatherman annoyed the drummer.,-42.49223327636719,7
tensor(730),The weatherman was annoyed by the drummer.,-41.64215087890625,9
tensor(731),The drummer was annoyed by the weatherman.,-45.6697998046875,9
tensor(732),The percussionist displeased the meteorologist.,-47.0938606262207,9
tensor(733),The meteorologist displeased the percussionist.,-47.27800369262695,9
tensor(734),The meteorologist was displeased by the percussionist.,-50.97929382324219,11
tensor(735),The percussionist was displeased by the meteorologist.,-53.783138275146484,11
tensor(736),The go-between belittled the defendant.,-48.23674774169922,10
tensor(737),The defendant belittled the go-between.,-45.65376281738281,10
tensor(738),The defendant was belittled by the go-between.,-46.0018196105957,12
tensor(739),The go-between was belittled by the defendant.,-47.29143142700195,12
tensor(740),The intermediary deprecated the felon.,-53.760108947753906,6
tensor(741),The felon deprecated the intermediary.,-48.9291877746582,6
tensor(742),The felon was deprecated by the intermediary.,-54.37239074707031,8
tensor(743),The intermediary was deprecated by the felon.,-59.650569915771484,8
tensor(744),The valet entertained the envoy.,-45.364994049072266,7
tensor(745),The envoy entertained the valet.,-46.61275100708008,7
tensor(746),The envoy was entertained by the valet.,-46.79303741455078,9
tensor(747),The valet was entertained by the envoy.,-45.92936325073242,9
tensor(748),The manservant amused the emissary.,-46.46050262451172,10
tensor(749),The emissary amused the manservant.,-47.66000747680664,10
tensor(750),The emissary was amused by the manservant.,-48.64835739135742,12
tensor(751),The manservant was amused by the emissary.,-48.86032485961914,12
tensor(752),The acrobat pushed the stranger.,-44.18442153930664,7
tensor(753),The stranger pushed the acrobat.,-40.38799285888672,7
tensor(754),The stranger was pushed by the acrobat.,-44.36039352416992,9
tensor(755),The acrobat was pushed by the stranger.,-44.43954086303711,9
tensor(756),The gymnast shoved the outsider.,-47.03029251098633,7
tensor(757),The outsider shoved the gymnast.,-46.144691467285156,7
tensor(758),The outsider was shoved by the gymnast.,-47.80435562133789,9
tensor(759),The gymnast was shoved by the outsider.,-47.94546127319336,9
tensor(760),The benefactor calmed the architect.,-48.58013916015625,7
tensor(761),The architect calmed the benefactor.,-48.212589263916016,7
tensor(762),The architect was calmed by the benefactor.,-45.90744400024414,9
tensor(763),The benefactor was calmed by the architect.,-48.43321228027344,9
tensor(764),The patron soothed the draftsman.,-44.74650573730469,9
tensor(765),The draftsman soothed the patron.,-45.8259391784668,9
tensor(766),The draftsman was soothed by the patron.,-49.803401947021484,11
tensor(767),The patron was soothed by the draftsman.,-52.88523864746094,11
tensor(768),The therapist lauded the hairdresser.,-43.47234344482422,9
tensor(769),The hairdresser lauded the therapist.,-44.408607482910156,9
tensor(770),The hairdresser was lauded by the therapist.,-45.295982360839844,11
tensor(771),The therapist was lauded by the hairdresser.,-46.22462844848633,11
tensor(772),The psychologist extolled the hairstylist.,-50.90992736816406,10
tensor(773),The hairstylist extolled the psychologist.,-50.19211959838867,10
tensor(774),The hairstylist was extolled by the psychologist.,-50.66651916503906,12
tensor(775),The psychologist was extolled by the hairstylist.,-51.436466217041016,12
tensor(776),The nobleman married the baroness.,-40.53643798828125,9
tensor(777),The baroness married the nobleman.,-36.40679931640625,9
tensor(778),The baroness was married by the nobleman.,-45.163265228271484,11
tensor(779),The nobleman was married by the baroness.,-47.58958053588867,11
tensor(780),The aristocrat wed the countess.,-43.159698486328125,8
tensor(781),The countess wed the aristocrat.,-42.83369445800781,8
tensor(782),The countess was wed by the aristocrat.,-50.006980895996094,10
tensor(783),The aristocrat was wed by the countess.,-46.33066940307617,10
tensor(784),The actuary assuaged the creditor.,-48.923675537109375,9
tensor(785),The creditor assuaged the actuary.,-50.888790130615234,9
tensor(786),The creditor was assuaged by the actuary.,-49.66714096069336,11
tensor(787),The actuary was assuaged by the creditor.,-49.762542724609375,11
tensor(788),The analyst relieved the investor.,-40.718955993652344,6
tensor(789),The investor relieved the analyst.,-42.07986831665039,6
tensor(790),The investor was relieved by the analyst.,-47.25520324707031,8
tensor(791),The analyst was relieved by the investor.,-43.13009262084961,8
tensor(792),The sailor frightened the psychic.,-42.743038177490234,6
tensor(793),The psychic frightened the sailor.,-39.33258819580078,6
tensor(794),The psychic was frightened by the sailor.,-44.160194396972656,8
tensor(795),The sailor was frightened by the psychic.,-45.00727844238281,8
tensor(796),The mariner scared the fortune-teller.,-46.62500762939453,10
tensor(797),The fortune-teller scared the mariner.,-46.70526885986328,10
tensor(798),The fortune-teller was scared by the mariner.,-50.277828216552734,12
tensor(799),The mariner was scared by the fortune-teller.,-51.20692443847656,12
tensor(800),The assistant flattered the auditor.,-43.93166732788086,7
tensor(801),The auditor flattered the assistant.,-44.01231002807617,7
tensor(802),The auditor was flattered by the assistant.,-44.89778518676758,9
tensor(803),The assistant was flattered by the auditor.,-46.24795150756836,9
tensor(804),The helper complimented the appraiser.,-48.39649200439453,8
tensor(805),The appraiser complimented the helper.,-47.312347412109375,8
tensor(806),The appraiser was complimented by the helper.,-47.10375213623047,10
tensor(807),The helper was complimented by the appraiser.,-47.283477783203125,10
tensor(808),The immigrant believed the trooper.,-45.481815338134766,6
tensor(809),The trooper believed the immigrant.,-41.828460693359375,6
tensor(810),The trooper was believed by the immigrant.,-50.9952278137207,8
tensor(811),The immigrant was believed by the trooper.,-51.93147277832031,8
tensor(812),The foreigner trusted the patrolman.,-43.59571075439453,7
tensor(813),The patrolman trusted the foreigner.,-45.122108459472656,7
tensor(814),The patrolman was trusted by the foreigner.,-47.617984771728516,9
tensor(815),The foreigner was trusted by the patrolman.,-47.25724792480469,9
tensor(816),The mapmaker affronted the farmer.,-47.087100982666016,9
tensor(817),The farmer affronted the mapmaker.,-46.15227508544922,9
tensor(818),The farmer was affronted by the mapmaker.,-49.10249328613281,11
tensor(819),The mapmaker was affronted by the farmer.,-47.084693908691406,11
tensor(820),The cartographer insulted the rancher.,-45.057701110839844,8
tensor(821),The rancher insulted the cartographer.,-45.095027923583984,8
tensor(822),The rancher was insulted by the cartographer.,-48.81039047241211,10
tensor(823),The cartographer was insulted by the rancher.,-44.13957214355469,10
tensor(824),The poet awed the entertainer.,-45.14786148071289,8
tensor(825),The entertainer awed the poet.,-46.810699462890625,8
tensor(826),The entertainer was awed by the poet.,-43.57777786254883,10
tensor(827),The poet was awed by the entertainer.,-42.979888916015625,10
tensor(828),The lyricist dazzled the performer.,-46.544490814208984,8
tensor(829),The performer dazzled the lyricist.,-45.631526947021484,8
tensor(830),The performer was dazzled by the lyricist.,-45.17979431152344,10
tensor(831),The lyricist was dazzled by the performer.,-44.00528335571289,10
tensor(832),The peddler tested the manager.,-44.005123138427734,7
tensor(833),The manager tested the peddler.,-45.31126403808594,7
tensor(834),The manager was tested by the peddler.,-45.89274978637695,9
tensor(835),The peddler was tested by the manager.,-45.60236740112305,9
tensor(836),The traveling salesman challenged the executive.,-39.52924728393555,7
tensor(837),The executive challenged the traveling salesman.,-44.121524810791016,7
tensor(838),The executive was challenged by the traveling salesman.,-45.79386520385742,9
tensor(839),The traveling salesman was challenged by the executive.,-41.761146545410156,9
tensor(840),The musician admired the diva.,-41.57754135131836,7
tensor(841),The diva admired the musician.,-40.681617736816406,7
tensor(842),The diva was admired by the musician.,-45.19901657104492,9
tensor(843),The musician was admired by the diva.,-45.65726852416992,9
tensor(844),The instrumentalist adored the prima donna.,-47.68050765991211,11
tensor(845),The prima donna adored the instrumentalist.,-50.0161018371582,11
tensor(846),The prima donna was adored by the instrumentalist.,-52.34855651855469,13
tensor(847),The instrumentalist was adored by the prima donna.,-52.3267707824707,13
tensor(848),The general welcomed the hero.,-39.60197448730469,6
tensor(849),The hero welcomed the general.,-37.63985061645508,6
tensor(850),The hero was welcomed by the general.,-39.0001106262207,8
tensor(851),The general was welcomed by the hero.,-40.680564880371094,8
tensor(852),The commander greeted the champion.,-39.95672607421875,6
tensor(853),The champion greeted the commander.,-41.254791259765625,6
tensor(854),The champion was greeted by the commander.,-41.94481658935547,8
tensor(855),The commander was greeted by the champion.,-42.82960510253906,8
tensor(856),The cobbler disdained the stonecutter.,-51.64694595336914,12
tensor(857),The stonecutter disdained the cobbler.,-47.116886138916016,12
tensor(858),The stonecutter was disdained by the cobbler.,-47.27429962158203,14
tensor(859),The cobbler was disdained by the stonecutter.,-51.606746673583984,14
tensor(860),The shoemaker scorned the mason.,-47.302310943603516,9
tensor(861),The mason scorned the shoemaker.,-46.83948516845703,9
tensor(862),The mason was scorned by the shoemaker.,-46.57368469238281,11
tensor(863),The shoemaker was scorned by the mason.,-48.37253952026367,11
tensor(864),The postman noticed the chaplain.,-45.330345153808594,8
tensor(865),The chaplain noticed the postman.,-43.2061882019043,8
tensor(866),The chaplain was noticed by the postman.,-41.51825714111328,10
tensor(867),The postman was noticed by the chaplain.,-43.760772705078125,10
tensor(868),The mailman saw the minister.,-37.64014434814453,7
tensor(869),The minister saw the mailman.,-38.03985595703125,7
tensor(870),The minister was seen by the mailman.,-45.7801628112793,9
tensor(871),The mailman was seen by the minister.,-40.8927001953125,9
tensor(872),The composer begrudged the playwright.,-44.79545211791992,10
tensor(873),The playwright begrudged the composer.,-47.25533676147461,10
tensor(874),The playwright was begrudged by the composer.,-51.47075653076172,12
tensor(875),The composer was begrudged by the playwright.,-50.88718795776367,12
tensor(876),The songwriter envied the dramatist.,-49.95979309082031,10
tensor(877),The dramatist envied the songwriter.,-49.67988586425781,10
tensor(878),The dramatist was envied by the songwriter.,-52.88096618652344,12
tensor(879),The songwriter was envied by the dramatist.,-52.33837890625,12
tensor(880),The missionary baffled the oracle.,-45.26740646362305,7
tensor(881),The oracle baffled the missionary.,-43.701087951660156,7
tensor(882),The oracle was baffled by the missionary.,-43.77490997314453,9
tensor(883),The missionary was baffled by the oracle.,-44.35771179199219,9
tensor(884),The evangelist mystified the soothsayer.,-46.17401885986328,10
tensor(885),The soothsayer mystified the evangelist.,-46.495460510253906,10
tensor(886),The soothsayer was mystified by the evangelist.,-47.88237380981445,12
tensor(887),The evangelist was mystified by the soothsayer.,-46.32209396362305,12
tensor(888),The trespasser choked the fighter.,-44.473751068115234,7
tensor(889),The fighter choked the trespasser.,-45.686851501464844,7
tensor(890),The fighter was choked by the trespasser.,-46.470802307128906,9
tensor(891),The trespasser was choked by the fighter.,-45.73186492919922,9
tensor(892),The broker introduced the donor.,-37.1637077331543,6
tensor(893),The donor introduced the broker.,-41.128665924072266,6
tensor(894),The donor was introduced by the broker.,-41.68141555786133,8
tensor(895),The broker was introduced by the donor.,-42.35909652709961,8
tensor(896),The dealer presented the sponsor.,-40.826744079589844,6
tensor(897),The sponsor presented the dealer.,-40.28300094604492,6
tensor(898),The sponsor was presented by the dealer.,-41.138511657714844,8
tensor(899),The dealer was presented by the sponsor.,-40.26818084716797,8
tensor(900),The shrink commended the dean.,-47.79405975341797,7
tensor(901),The dean commended the shrink.,-44.2175407409668,7
tensor(902),The dean was commended by the shrink.,-47.60437774658203,9
tensor(903),The shrink was commended by the dean.,-43.992855072021484,9
tensor(904),The psychiatrist applauded the provost.,-44.7907829284668,7
